SEP=;
type;keyword;lemma;pos;relevance
word;improves;improve;VB;6.2456701620895325;
word;constraints;constraint;NN;6.245246172042578;
word;available;available;JJ;6.243679463940326;
word;conditions;condition;NN;6.241110585986153;
word;particular;particular;JJ;6.240958705911566;
word;feature;feature;NN;6.230640010005726;
word;compared;compare;VB;6.218530186492093;
word;list;list;NN;6.213116900185094;
word;class;class;NN;6.2014414008942005;
word;part;part;NN;6.200540429046653;
word;analysis;analysis;NN;6.195460289624588;
word;limits;limit;NN;6.192718665902845;
word;environments;environment;NN;6.190903638031917;
word;interactions;interaction;NN;6.1848101102046975;
word;Proceedings;proceeding;NN;6.177667566181295;
word;edges;edge;NN;6.17371807208327;
word;paths;path;NN;6.1684283008928;
word;Positions;position;NN;6.16418411464176;
word;program;program;NN;6.155114310591603;
word;Conference;conference;NN;6.145381402964935;
word;research;research;NN;6.13496218256419;
word;behavior;behavior;NN;6.132067631384282;
word;sequence;sequence;NN;6.130818909640065;
word;according;accord;VB;6.129804621749435;
word;multiple;multiple;JJ;6.128889205127944;
word;reduced;reduce;VB;6.127726087426824;
word;previous;previous;JJ;6.122012183184385;
word;observed;observe;VB;6.116985873710277;
word;price;price;NN;6.116522671030275;
word;quality;quality;NN;6.112080373517172;
word;tests;test;NN;6.1112856353682155;
word;range;range;NN;6.109087142655629;
word;rating;rate;NN;6.107815812457928;
word;goal;goal;NN;6.1057450797575115;
word;trees;tree;NN;6.103419401782389;
word;instance;instance;NN;6.102877895099672;
word;services;service;NN;6.10052207052145;
word;completes;complete;VB;6.0985302005245865;
word;error;error;NN;6.078585827963592;
word;rules;rule;NN;6.077629764173931;
word;depend;depend;VB;6.075408070911351;
word;framework;framework;NN;6.0702507463803315;
word;offers;offer;VB;6.070100118760712;
word;related;relate;JJ;6.068016378077703;
word;adding;add;VB;6.064843385847269;
word;Maximum;maximum;NN;6.063494233655632;
word;concept;concept;NN;6.058983087347429;
word;important;important;JJ;6.057245964822762;
word;profile;profile;NN;6.05561863347642;
word;map;map;NN;6.0493520643283745;
word;efficient;efficient;JJ;6.044101683847991;
word;difference;difference;NN;6.042154947590902;
word;pair;pair;NN;6.040791020737152;
word;players;player;NN;6.039664007407242;
word;discussed;discuss;VB;6.029198737810587;
word;assigns;assign;VB;6.028465185766403;
word;future;future;JJ;6.026523886684593;
word;implemented;implement;VB;6.022285499208982;
word;fact;fact;NN;6.020472094316222;
word;introduce;introduce;VB;6.01143399319229;
word;knowledge;knowledge;NN;6.006571028479122;
word;random;random;JJ;6.002050211616978;
word;individual;individual;JJ;5.997300274741722;
word;complexity;complexity;NN;5.996823351672436;
word;decisions;decision;NN;5.9963449021382935;
word;request;request;NN;5.993550222979209;
word;become;become;VB;5.992712134204385;
word;relevant;relevant;JJ;5.9911970076708885;
word;communication;communication;NN;5.988805437584248;
word;start;start;VB;5.986666397093135;
word;evaluating;evaluate;VB;5.982977526089104;
word;machines;machine;NN;5.98267973495353;
word;dynamic;dynamic;JJ;5.977136430030196;
word;constructed;construct;VB;5.971030837726679;
word;satisfy;satisfy;VB;5.97078082898784;
word;Finally;finally;RB;5.969925548919081;
word;end;end;NN;5.968662288824156;
word;get;get;VB;5.967145261309575;
word;weights;weight;NN;5.9669694961605;
word;place;place;VB;5.965510548682137;
word;message;message;NN;5.94655265821288;
word;assumption;assumption;NN;5.9427115618011195;
word;links;link;NN;5.942297540177375;
word;associated;associate;VB;5.937209989625451;
word;scheme;scheme;NN;5.9291218595592845;
word;return;return;VB;5.923277464960679;
word;solved;solve;VB;5.922886282199732;
word;log;log;NN;5.916529819249307;
word;viewed;view;VB;5.91131341290589;
word;due;due;JJ;5.903948194334774;
word;specifies;specify;VB;5.902352467127657;
word;variables;variable;NN;5.896691669889721;
word;language;language;NN;5.887426542210981;
word;attributes;attribute;NN;5.877976453546614;
word;effect;effect;NN;5.876653346141833;
word;original;original;JJ;5.876119446708831;
word;occur;occur;VB;5.874572896156456;
word;Proof;proof;NN;5.8726605112476316;
word;reason;reason;NN;5.8715939594215;
word;linear;linear;JJ;5.8712971064619355;
word;move;move;NN;5.871239915896791;
word;able;able;JJ;5.868387817088781;
word;subset;subset;NN;5.867182183901914;
word;response;response;NN;5.865715588479267;
word;component;component;NN;5.855561223860692;
word;true;true;JJ;5.855384215955646;
word;threshold;threshold;NN;5.854001258620107;
word;specific;specific;JJ;5.853205355536893;
word;pi;pi;NN;5.846807591650769;
word;focuses;focus;VB;5.843431333351848;
word;standard;standard;JJ;5.842225465908641;
word;additional;additional;JJ;5.841361894885032;
word;Creating;create;VB;5.836154898566193;
word;always;always;RB;5.833895667971156;
word;sending;send;VB;5.831777900660484;
word;ACM;acm;NN;5.830017934067944;
word;control;control;NN;5.820504525509763;
word;long;long;RB;5.818690574315718;
word;element;element;NN;5.814920507112742;
word;representation;representation;NN;5.812600824879512;
word;line;line;NN;5.809301486418079;
word;equal;equal;JJ;5.808692203335572;
word;theorem;theorem;NN;5.80850054029741;
word;factors;factor;NN;5.807795783832842;
word;initial;initial;JJ;5.8052271399788875;
word;consisting;consist;VB;5.8015844194222135;
word;global;global;JJ;5.7967537968072165;
word;accuracy;accuracy;NN;5.795755721894346;
word;identify;identify;VB;5.78762504057246;
word;Source;source;NN;5.786229155956365;
word;leads;lead;VB;5.781684221051146;
word;remains;remain;VB;5.770411073229572;
word;ai;ai;VB;5.768223199648235;
word;prediction;prediction;NN;5.767472457497863;
word;input;input;NN;5.761763860819076;
word;common;common;JJ;5.758258296033263;
word;addition;addition;NN;5.75563754487588;
word;bound;bind;VB;5.75517047680451;
word;web;web;NN;5.754422938918236;
word;build;build;VB;5.752800965337711;
word;address;address;VB;5.751199169991255;
word;holds;hold;VB;5.749636162960845;
word;Observation;observation;NN;5.74400941178191;
word;close;close;JJ;5.743961982880469;
word;words;word;NN;5.741305933608257;
word;respectively;respectively;RB;5.737184658911458;
word;unit;unit;NN;5.736924470697485;
word;worse;wrong;JJ;5.735966221417206;
word;left;leave;VB;5.7309233817012615;
word;maximize;maximize;VB;5.729321035404966;
word;evaluations;evaluation;NN;5.728355128041475;
word;benefit;benefit;NN;5.724812186013067;
word;instead;instead;RB;5.721204650789314;
word;fixed;fix;VB;5.720207983607087;
word;clusters;cluster;NN;5.7166448547881545;
word;main;main;JJ;5.71421125662105;
word;auctions;auction;NN;5.708807843357547;
word;basic;basic;JJ;5.706263670904846;
word;developed;develop;VB;5.700655838654584;
word;indicate;indicate;VB;5.7005363939375195;
word;entities;entity;NN;5.699908371180095;
word;version;version;NN;5.695707061522721;
word;loss;loss;NN;5.694624006115035;
word;removes;remove;VB;5.691242657172719;
word;computation;computation;NN;5.6903765727879865;
word;direct;direct;JJ;5.687277019595134;
word;details;detail;NN;5.680775662339466;
word;scenarios;scenario;NN;5.679664568953103;
word;Preferences;preference;NN;5.679051851747293;
word;real;real;JJ;5.6759876617711935;
word;servers;server;NN;5.675851538104098;
word;equations;equation;NN;5.668445269139094;
word;various;various;JJ;5.663309759293258;
word;certain;certain;JJ;5.662618613465878;
word;allocation;allocation;NN;5.662442844068079;
word;collections;collection;NN;5.660074160100567;
word;labelling;label;VB;5.657234169653083;
word;gain;gain;NN;5.648170027440436;
word;extend;extend;VB;5.646227084462837;
word;referred;refer;VB;5.646179438146175;
word;length;length;NN;5.640144756214773;
word;decreased;decrease;VB;5.631659330482437;
word;Target;target;NN;5.630685204785879;
word;produces;produce;VB;5.6266338630646535;
word;International;international;NN;5.6265153747167025;
word;sample;sample;NN;5.617731911640737;
word;implementation;implementation;NN;5.611565289363202;
word;locations;location;NN;5.611531853408408;
word;directly;directly;RB;5.607790010946915;
word;respect;respect;NN;5.600589679006945;
word;choice;choice;NN;5.600007606567048;
word;involved;involve;VB;5.599719188816969;
word;affects;affect;VB;5.599706923994928;
word;positive;positive;JJ;5.598740713986683;
word;Document;document;NN;5.590499540819424;
word;filtering;filter;VB;5.588440715260995;
word;computational;computational;JJ;5.587444712860939;
word;computers;computer;NN;5.585253085304498;
word;derive;derive;VB;5.578774189720667;
word;aggregation;aggregation;NN;5.578203322136339;
word;load;load;NN;5.574797711591164;
word;constant;constant;JJ;5.573989368559985;
word;improvements;improvement;NN;5.5659300901506015;
word;calculate;calculate;VB;5.565452013239442;
word;period;period;NN;5.563365461427046;
word;markets;market;NN;5.551242376113863;
word;maxS;max;NN;5.549452288913216;
word;Suppose;suppose;VB;5.54647139385442;
word;overall;overall;JJ;5.546412201241382;
word;Theory;theory;NN;5.544692069594128;
word;question;question;NN;5.543499642548738;
word;hand;hand;NN;5.539962725414206;
word;key;key;JJ;5.539428674612745;
word;flow;flow;NN;5.5343657329613265;
word;area;area;NN;5.533665668237153;
word;relations;relation;NN;5.524501786677407;
word;combination;combination;NN;5.523900755642656;
word;ratio;ratio;NN;5.52091370051617;
word;ranked;rank;VB;5.520122159296285;
word;potential;potential;JJ;5.5180168756758565;
word;far;far;RB;5.515487822738626;
word;significant;significant;JJ;5.511887790485418;
word;Combining;combine;VB;5.51145987544299;
word;simply;simply;RB;5.509091985037938;
word;candidates;candidate;NN;5.50227122027847;
word;greater;great;JJ;5.499028080992496;
word;sum;sum;NN;5.496576461487143;
word;ensure;ensure;VB;5.493598160330862;
word;stored;store;VB;5.491020161178875;
word;procedure;procedure;NN;5.488075955724785;
word;protocol;protocol;NN;5.487030190504897;
word;top;top;JJ;5.485055437846508;
word;maintain;maintain;VB;5.483985957737186;
word;decides;decide;VB;5.481878306855016;
word;plays;play;VB;5.480747634569017;
word;iterations;iteration;NN;5.4763350357498055;
word;weight;bodyweight;NN;5.476223910570388;
word;description;description;NN;5.476040000100215;
word;full;full;JJ;5.47569650656187;
word;cover;cover;NN;5.473011875384103;
word;useful;useful;JJ;5.472102910858181;
word;turn;turn;VB;5.470918850600747;
word;proved;prove;VB;5.4695988530920205;
word;alternative;alternative;NN;5.468712636653136;
word;interval;interval;NN;5.460006975181985;
word;connect;connect;VB;5.455086301567378;
word;Management;management;NN;5.454630974704317;
word;aggregate;aggregate;JJ;5.451907605861461;
word;independent;independent;JJ;5.450255227892587;
word;accepts;accept;VB;5.449071585514849;
word;relative;relative;JJ;5.448495917197011;
word;efficiency;efficiency;NN;5.4479567136158895;
word;idea;idea;NN;5.441090855181582;
word;powers;power;NN;5.436062348052177;
word;causes;cause;VB;5.435462365047926;
word;content;content;JJ;5.435324351409544;
word;attempts;attempt;VB;5.434545605623785;
word;neighbors;neighbor;NN;5.433808757703263;
word;similarity;similarity;NN;5.430007117626662;
word;metrics;metric;NN;5.427137528119907;
word;sense;sense;NN;5.424944859036231;
word;situation;situation;NN;5.421294682001242;
word;world;world;NN;5.419454913175128;
word;optimization;optimization;NN;5.418970788153706;
word;keep;keep;VB;5.417204800217091;
word;handle;handle;VB;5.416602214138578;
word;criteria;criteria;NN;5.410459929519157;
word;check;check;VB;5.403744271364136;
word;technology;technology;NN;5.399956296017671;
word;role;role;NN;5.399691302367032;
word;simulations;simulation;NN;5.396979582563734;
word;distance;distance;NN;5.394393900456296;
word;Operations;operation;NN;5.392066453416421;
word;access;access;NN;5.392061862442149;
word;scores;score;NN;5.389127940800174;
word;contract;contract;NN;5.388152146087171;
word;online;online;JJ;5.385802661302538;
word;wants;want;VB;5.383181677157353;
word;subject;subject;NN;5.383053818442818;
word;actual;actual;JJ;5.381195175431486;
word;say;say;VB;5.379484752118758;
word;matrix;matrix;NN;5.379348646218348;
word;Similarly;similarly;RB;5.378674178766712;
word;scheduling;schedule;NN;5.376239112905259;
word;social;social;JJ;5.375070496420085;
word;guarantee;guarantee;VB;5.3747944882162395;
word;easy;easy;JJ;5.36985542037028;
word;significantly;significantly;RB;5.366372791779951;
word;negative;negative;JJ;5.3661304063073985;
word;requirement;requirement;NN;5.364807153989714;
word;reached;reach;VB;5.3642443995936455;
word;appear;appear;VB;5.362945964066279;
word;vary;vary;VB;5.3609772918563365;
word;relationship;relationship;NN;5.360637162583469;
word;scale;scale;NN;5.360631737177378;
word;demonstrates;demonstrate;VB;5.358204704894114;
word;round;round;NN;5.35699549150303;
word;outputs;output;NN;5.3547080309291415;
word;open;open;JJ;5.351903139087714;
word;strong;strong;JJ;5.3517070848913315;
word;correlation;correlation;NN;5.347783519031227;
word;aspects;aspect;NN;5.346213034398107;
word;necessary;necessary;JJ;5.334103015536639;
word;answer;answer;NN;5.330202566023394;
word;already;already;RB;5.329689565659185;
word;feedback;feedback;NN;5.327330895833973;
word;usually;usually;RB;5.325938241512477;
word;degree;degree;NN;5.3229556310059065;
word;analyzing;analyze;VB;5.317677789712155;
word;suggests;suggest;VB;5.3146108192305395;
word;earlier;early;JJ;5.314568014676031;
word;believe;believe;VB;5.309326606653211;
word;objective;objective;JJ;5.309324035157927;
word;tracks;track;VB;5.306383221248897;
word;modified;modify;VB;5.304842747639138;
word;begin;begin;VB;5.3044597582580915;
word;selection;selection;NN;5.303694018694151;
word;advantage;advantage;NN;5.298308645860198;
word;history;history;NN;5.297388033967497;
word;predict;predict;VB;5.295393338053116;
word;avoiding;avoid;VB;5.29344558630041;
word;pays;pay;VB;5.29062417699679;
word;activity;activity;NN;5.289498107947912;
word;captures;capture;VB;5.284267329241553;
word;Furthermore;furthermore;RB;5.276947776941457;
word;Assignment;assignment;NN;5.270736987361726;
word;recorded;record;VB;5.270331308594931;
word;bounds;bound;NN;5.267442049594202;
word;active;active;JJ;5.263420318352261;
word;approximate;approximate;JJ;5.262047320750283;
word;execution;execution;NN;5.261301905366015;
word;trying;try;VB;5.256365671202858;
word;rights;right;NN;5.256294831920368;
word;short;short;JJ;5.254899391339759;
word;yield;yield;VB;5.254643505954062;
word;complex;complex;JJ;5.25396285672533;
word;comparison;comparison;NN;5.252728256661708;
word;vote;vote;NN;5.249087002609701;
word;deal;deal;VB;5.248307416408042;
word;appropriate;appropriate;JJ;5.248063799590898;
word;upper;upper;JJ;5.247368173852241;
word;row;row;NN;5.24658867773376;
word;impact;impact;NN;5.242593131008886;
word;outcomes;outcome;NN;5.24050346597707;
word;clearing;clear;NN;5.240202053730771;
word;difficult;difficult;JJ;5.240080482432947;
word;file;file;NN;5.238763056019714;
word;children;child;NN;5.234729758669463;
word;settings;setting;NN;5.229943802872928;
word;site;site;NN;5.227069880012073;
word;later;late;RB;5.224489041024268;
word;implies;imply;VB;5.217873763647782;
word;execute;execute;VB;5.21741894569755;
word;influence;influence;VB;5.2162394977055;
word;final;final;JJ;5.2158867037468735;
word;help;help;VB;5.213441923833317;
word;root;root;NN;5.212315465350218;
word;Recall;recall;VB;5.209853177121115;
word;express;express;VB;5.209753407115905;
word;objects;object;NN;5.209477519649981;
word;comes;come;VB;5.208935075779663;
word;arguments;argument;NN;5.201483189499842;
word;semantics;semantic;NN;5.200568180023256;
word;stage;stage;NN;5.1926546835204395;
word;employs;employ;VB;5.186388231948522;
word;formulas;formula;NN;5.1782020689827934;
word;enables;enable;VB;5.176590550174322;
word;illustrate;illustrate;VB;5.175798008406888;
word;approximation;approximation;NN;5.173697210884157;
word;contrast;contrast;NN;5.17099891295019;
word;unique;unique;JJ;5.170324307705527;
word;hypothesis;hypothesis;NN;5.167716414982104;
word;collected;collect;VB;5.165511341063652;
word;exploited;exploit;VB;5.164071894527118;
word;written;write;VB;5.162592401482545;
word;memory;memory;NN;5.159954591294982;
word;account;account;NN;5.155702912228021;
word;minimum;minimum;JJ;5.153691631821429;
word;minimized;minimize;VB;5.1535137036213;
word;desired;desire;VB;5.151914072275803;
word;numbers;number;NN;5.1449784677400165;
word;column;column;NN;5.14189249723789;
word;looking;look;VB;5.1411200072138366;
word;Science;science;NN;5.139786667297869;
word;participants;participant;NN;5.135557221713061;
word;natural;natural;JJ;5.131736754802637;
word;currently;currently;RB;5.1313058440380965;
word;actually;actually;RB;5.1286562383521375;
word;database;database;NN;5.127216732900225;
word;Journal;journal;NN;5.126251672998622;
word;mixed;mix;JJ;5.124551848723631;
word;Clearly;clearly;RB;5.123041051298346;
word;direction;direction;NN;5.119979530902364;
word;equilibrium;equilibrium;NN;5.1176188392171005;
word;members;member;NN;5.116753951020248;
word;parent;parent;NN;5.115429849330539;
word;go;go;VB;5.115135750245594;
word;exploring;explore;VB;5.114025035412473;
word;easily;easily;RB;5.11330689029296;
word;consistent;consistent;JJ;5.110674428752262;
word;exactly;exactly;RB;5.109043509729288;
word;kinds;kind;NN;5.107892432860943;
word;fails;fail;VB;5.099050152225762;
word;prior;prior;JJ;5.098531526547406;
word;examine;examine;VB;5.096801278832507;
word;job;job;NN;5.096794325793334;
word;win;win;VB;5.095913701580583;
word;correct;correct;JJ;5.090892011938898;
word;Recent;recent;JJ;5.090407472980066;
word;Also;conjurer;RB;5.088579820951971;
word;Press;press;NN;5.084861619074788;
word;effective;effective;JJ;5.0797422632867;
word;color;color;NN;5.077133543963556;
word;contribution;contribution;NN;5.073414856322223;
word;products;product;NN;5.063378565416504;
word;uniform;uniform;JJ;5.06315943316613;
word;typically;typically;RB;5.054196573094159;
word;topic;topic;NN;5.0506652597385955;
word;false;false;JJ;5.049861760098936;
word;randomly;randomly;RB;5.049611116405622;
word;reflect;reflect;VB;5.049237798172671;
word;phases;phase;NN;5.0487361158937105;
word;experience;experience;NN;5.0457527752623115;
word;notion;notion;NN;5.042349236328468;
word;restricted;restrict;JJ;5.040648105302986;
word;special;special;JJ;5.040038660021295;
word;Adaptive;adaptive;JJ;5.038087600063094;
word;joint;joint;JJ;5.037569306079744;
word;heuristic;heuristic;NN;5.037202136065515;
word;investigate;investigate;VB;5.032251380326548;
word;transitions;transition;NN;5.031823058116819;
word;underlying;underlie;VB;5.026611008434461;
word;notice;notice;NN;5.024373215904865;
word;planned;plan;VB;5.019200573841222;
word;understood;understand;VB;5.016649531297661;
word;rest;rest;NN;5.016469956476756;
word;curves;curve;NN;5.015732823680548;
word;cycle;cycle;NN;5.01405772137038;
word;experimental;experimental;JJ;5.013986328958259;
word;Specifically;specifically;RB;5.011130791543718;
word;prefers;prefer;VB;5.00825554420989;
word;establish;establish;VB;5.007609270691864;
word;fielding;field;NN;4.999102653095156;
word;seems;seem;VB;4.9966388543792775;
word;hard;hard;JJ;4.994970327607353;
word;detect;detect;VB;4.994100761513272;
word;Fast;fast;JJ;4.991718170300599;
word;conclude;conclude;VB;4.989851609387718;
word;Advances;advance;NN;4.989582936605276;
word;purpose;purpose;NN;4.988850647163312;
word;divided;divide;VB;4.9877423545595;
word;advertising;advertise;NN;4.985153092701154;
word;interfaces;interface;NN;4.984281894448004;
word;challenge;challenge;NN;4.979606113957313;
word;aims;aim;VB;4.97794124198599;
word;percentage;percentage;NN;4.977761966252241;
word;cache;cache;NN;4.974886010131869;
word;counted;count;VB;4.9745554371279335;
word;option;option;NN;4.97352308879243;
word;human;human;JJ;4.972163074373896;
word;authors;author;NN;4.964016432647902;
word;relatively;relatively;RB;4.95784327950031;
word;sufficient;sufficient;JJ;4.9575033746213;
word;formally;formally;RB;4.95704116289125;
word;generally;generally;RB;4.956896061596317;
word;min;min;NN;4.952892622676265;
word;differ;differ;VB;4.951969793826484;
word;forward;forward;RB;4.951547297403919;
word;whole;whole;JJ;4.949027986702379;
word;recommendations;recommendation;NN;4.9484840746740675;
word;University;university;NN;4.947904049933653;
word;course;course;NN;4.94051740981866;
word;explains;explain;VB;4.93928288040029;
word;dimensions;dimension;NN;4.936905485106997;
word;transactions;transaction;NN;4.935777812525936;
word;characteristic;characteristic;NN;4.935100334948878;
word;patterns;pattern;NN;4.932028316135092;
word;entire;entire;JJ;4.9318864882536;
word;missing;miss;VB;4.930791710151261;
word;optimize;optimize;VB;4.928420497471484;
word;robust;robust;JJ;4.923760695231944;
word;routing;route;VB;4.92006699468479;
word;normalized;normalise;VB;4.9172166813522455;
word;internet;internet;NN;4.913331256408144;
word;polynomial;polynomial;JJ;4.910834906738096;
word;connections;connection;NN;4.909789054013663;
word;dropped;drop;VB;4.909789054013663;
word;adopt;adopt;VB;4.908913345396025;
word;project;project;NN;4.908624854858668;
word;traditional;traditional;JJ;4.9047284931438435;
word;efficiently;efficiently;RB;4.904641496733545;
word;Highly;highly;RB;4.8937667580380575;
word;external;external;JJ;4.8930267476309375;
word;deviation;deviation;NN;4.8916764095944405;
word;signal;signal;NN;4.891541164798067;
word;displaying;display;VB;4.891283667647386;
word;ability;ability;NN;4.890986225613489;
word;eliminate;eliminate;VB;4.890516730457029;
word;effort;effort;NN;4.890233212995991;
word;concerns;concern;NN;4.888506866449152;
word;separate;separate;JJ;4.888229858110563;
word;category;category;NN;4.885602863710958;
word;side;side;NN;4.88501531937472;
word;simulated;simulate;JJ;4.8849698606965335;
word;balanced;balance;JJ;4.883170292550314;
word;met;meet;VB;4.879891102318306;
word;accurate;accurate;JJ;4.8755562543282185;
word;lost;lose;VB;4.866518764631322;
word;submitted;submit;VB;4.864489406001329;
word;reveal;reveal;VB;4.86328192016592;
word;especially;especially;RB;4.860606707512137;
word;generation;generation;NN;4.860527196583283;
word;passes;pass;NN;4.857508877361733;
word;relies;rely;VB;4.857114775229395;
word;repeating;repeat;VB;4.856237117599594;
word;practice;practice;NN;4.8552351122502095;
word;technical;technical;JJ;4.85388609758077;
word;Center;center;NN;4.8528563612664755;
word;normal;normal;JJ;4.851043542795475;
word;act;act;VB;4.850098362085498;
word;architectures;architecture;NN;4.848717143102506;
word;equivalent;equivalent;JJ;4.847222683439188;
word;monitor;monitor;NN;4.841808652051975;
word;ask;ask;VB;4.840701768465131;
word;parallel;parallel;NN;4.834929113715084;
word;configurations;configuration;NN;4.834706429161988;
word;failure;failure;NN;4.834118642474243;
word;partitions;partition;NN;4.832373570056264;
word;traffic;traffic;NN;4.830031452517608;
word;Volume;volume;NN;4.8245604341802375;
word;major;major;JJ;4.823364377240821;
word;image;image;NN;4.8224951544969725;
word;name;name;NN;4.819575722514222;
word;mentioned;mention;VB;4.817991976429823;
word;manner;manner;NN;4.817599427637444;
word;extension;extension;NN;4.816495218625682;
word;discussion;discussion;NN;4.81224081909755;
word;interacting;interact;VB;4.809630625504832;
word;code;code;NN;4.808507516594726;
word;past;past;JJ;4.801774409476117;
word;centralized;centralize;JJ;4.801548816846364;
word;Workshop;workshop;NN;4.80064515453796;
word;possibility;possibility;NN;4.7963335038569355;
