word;Spectral;spectral;JJ;1.2413445310758444;
word;font;font;NN;1.2279594850546263;
word;distributional;distributional;null;1.217350390078826;
word;Incorrectly;incorrectly;RB;1.2139813705463827;
word;apparent;apparent;null;1.2086611379201064;
word;vertex;vertex;null;1.2009950860890366;
word;eliciting;elicit;null;1.1895468866344323;
word;periodicity;periodicity;NN;1.1894617576230524;
word;biomedical;biomedical;JJ;1.1890290441713403;
word;Readable;readable;JJ;1.1857083664713355;
word;genre;genre;NN;1.1774755368590435;
word;documentation;documentation;NN;1.1638704493732626;
word;fusion;fusion;NN;1.160165538093034;
word;forums;forum;null;1.1595470111132729;
word;experimenter;experimenter;NN;1.1542269396481013;
word;percentile;percentile;null;1.1526628569212538;
word;headings;heading;NN;1.1508056126333146;
word;inappropriate;inappropriate;JJ;1.141684818501957;
word;supervised;supervise;null;1.1379172186128168;
word;coherence;coherence;NN;1.1322216207908327;
word;diffusions;diffusion;null;1.128464296595935;
word;readability;readability;NN;1.1267538251810232;
word;sec;sec;NN;1.1238003290355285;
word;attitude;attitude;null;1.1181709838923792;
word;templates;template;NN;1.1094392692091306;
word;inaccurate;inaccurate;JJ;1.1022969731367325;
word;proximity;proximity;NN;1.0950303875016705;
word;theme;theme;null;1.0925686593867048;
word;synonym;synonym;NN;1.0919829356244153;
word;political;political;null;1.0908677282039;
word;ibm;ibm;null;1.0897201325938692;
word;divergence;divergence;NN;1.0836186118459714;
word;diversity;diversity;null;1.0807729589863986;
word;transcription;transcription;NN;1.0782120979729812;
word;psychological;psychological;null;1.077786285639317;
word;compression;compression;NN;1.0559646512058096;
word;inv;inv;NN;1.0518305030213209;
word;dissemination;dissemination;NN;1.041475014053707;
word;layouts;layout;NN;1.041045458477957;
word;weaknesses;weakness;NN;1.0340819274597652;
word;searcher;searcher;NN;1.0323232817741241;
word;poorly;poorly;RB;1.0188799015254135;
word;genes;gene;NN;1.0149412289503317;
word;latent;latent;JJ;1.0084446002650467;
word;compiling;compile;VB;1.0029392614228074;
word;punctuation;punctuation;NN;1.0028741199839264;
word;directory;directory;NN;1.001296815561814;
word;faculty;faculty;null;0.9985687628593923;
word;ineffective;ineffective;null;0.9946066347059562;
word;quantitatively;quantitatively;null;0.9898805121694777;
word;tab;tab;NN;0.9874023940465716;
word;module;module;NN;0.9787300126886624;
word;accessible;accessible;JJ;0.9751181883760937;
word;mathematically;mathematically;RB;0.9722164154210173;
word;quantization;quantization;NN;0.971382175330833;
word;thesaurus;thesaurus;null;0.969951754143592;
word;justification;justification;null;0.9661773429394696;
word;texture;texture;NN;0.9633444600805181;
word;hubble;hubble;JJ;0.9633356506478722;
word;influential;influential;null;0.9624496009618893;
word;audio;audio;null;0.9614311353869647;
word;factual;factual;JJ;0.9604240184406663;
word;campaign;campaign;null;0.9566214497871671;
word;OP;op;NN;0.9554265986508802;
word;english;english;null;0.9408861918519504;
word;adhere;adhere;VB;0.9376780754848405;
word;presumably;presumably;null;0.9341267696320437;
word;linkage;linkage;null;0.9316323720158642;
word;distillation;distillation;NN;0.9245712418403925;
word;Laplace;laplace;NN;0.9242946053988201;
word;Token;token;JJ;0.9240325911742271;
word;predicates;predicate;NN;0.923894443713211;
word;manifold;manifold;NN;0.9228249714210475;
word;occupation;occupation;NN;0.9219691271824441;
word;coalescing;coalesce;NN;0.9134175521572357;
word;uncooperative;uncooperative;JJ;0.910233758937827;
word;surrogate;surrogate;NN;0.9083690946238482;
word;qualifications;qualification;null;0.901646751213311;
word;repository;repository;NN;0.9001717616767854;
word;prevalent;prevalent;null;0.895780735857939;
word;enrich;enrich;VB;0.8928742509343877;
word;judgement;judgement;NN;0.8909146575071722;
word;replication;replication;NN;0.8904268191310953;
word;discrepancy;discrepancy;null;0.8849244171173143;
word;superiority;superiority;null;0.8786034487476528;
word;definite;definite;JJ;0.8775289218067567;
word;Terrorism;terrorism;NN;0.8728665886110318;
word;boldface;boldface;null;0.8712935594103944;
word;Okapi;okapi;NN;0.8679262363991627;
word;hub;hub;NN;0.8603224338566362;
word;structurally;structurally;RB;0.8602793762289463;
word;clinical;clinical;JJ;0.8564780210176541;
word;dispersion;dispersion;null;0.8543593757399475;
word;decades;decade;null;0.8501935296525539;
word;psychology;psychology;null;0.8490691643751807;
word;employment;employment;null;0.8487368920252968;
word;truncate;truncate;null;0.847145776474984;
word;reconstructed;reconstruct;null;0.8448241391195837;
word;hypothesize;hypothesise;VB;0.8418278568319454;
word;disagreement;disagreement;null;0.8406819212079385;
word;noticeable;noticeable;JJ;0.8398917802375762;
word;zhou;zhou;null;0.8357603274718847;
word;archives;archive;NN;0.8342066419287589;
word;politics;politic;NN;0.8335416818494352;
word;ultimate;ultimate;null;0.8323072903379637;
word;seemingly;seemingly;null;0.8310431279866423;
word;arc;arc;null;0.82798058957554;
word;hypothetical;hypothetical;null;0.8271149071676238;
word;Bibliographic;bibliographic;JJ;0.8248260837346593;
word;payload;payload;NN;0.8229822842461408;
word;practitioners;practitioner;null;0.8222963372246804;
word;productivity;productivity;null;0.8218464230561734;
word;bilingual;bilingual;null;0.8215067022763002;
word;Buckley;buckley;NN;0.8186694138358968;
word;spurious;spurious;JJ;0.8184827307389184;
word;credibility;credibility;null;0.8174830016999431;
word;occupational;occupational;JJ;0.8174780105299786;
word;workstations;workstation;NN;0.8131514137818504;
word;gradients;gradient;NN;0.8131131312052117;
word;preparation;preparation;null;0.8122138218666783;
word;disagree;disagree;null;0.8114987335503003;
word;inexperienced;inexperienced;JJ;0.8111770329685841;
word;graphically;graphically;null;0.8108425504838751;
word;numeric;numeric;null;0.8086525909718154;
word;pareto;pareto;null;0.8074087362249078;
word;combat;combat;NN;0.8067012127308266;
word;Acoustics;acoustic;NN;0.801612668440439;
word;inversions;inversion;null;0.8015567548367716;
word;video;video;null;0.8004047852450107;
word;compress;compress;null;0.7998678924311569;
word;principled;principled;JJ;0.7997026369260761;
word;aesthetic;aesthetic;JJ;0.7937898225425906;
word;novelties;novelty;null;0.7919673822452769;
word;evolutionary;evolutionary;null;0.7853122141327576;
word;ordinal;ordinal;null;0.7826821226885529;
word;disjunctions;disjunction;null;0.7821986589101226;
word;interpolate;interpolate;VB;0.7785696431462192;
word;materialize;materialize;null;0.7778418105435135;
word;reusable;reusable;JJ;0.7770837092079403;
word;decoded;decode;VB;0.7765325274233404;
word;compulsory;compulsory;JJ;0.7762295071478664;
word;posterior;posterior;null;0.7738680675923479;
word;annotations;annotation;NN;0.7737625498259915;
word;retrains;retrain;VB;0.7727069398283304;
word;voluntary;voluntary;null;0.7726800460761597;
word;transcend;transcend;VB;0.7700337188106599;
word;edition;edition;null;0.7696194359105033;
word;Sanderson;sanderson;NN;0.7673420236019783;
word;mandatory;mandatory;null;0.76710407026322;
word;signifying;signify;null;0.7660027836708727;
word;pixels;pixel;NN;0.7626524941038679;
word;Defense;defense;NN;0.7625729238274941;
word;controversial;controversial;JJ;0.7546376829994785;
word;deficiencies;deficiency;NN;0.7540486719264329;
word;initiative;initiative;null;0.7536142439135513;
word;transcribed;transcribe;VB;0.7486681294958077;
word;endorsement;endorsement;NN;0.7479976169096529;
word;tier;tier;null;0.7413945991381372;
word;director;director;NN;0.7411861389001003;
word;marginally;marginally;null;0.7406779531363882;
word;cohesion;cohesion;NN;0.7371155879420153;
word;impressive;impressive;JJ;0.7370954454539288;
word;temperature;temperature;NN;0.7364026730133292;
word;declines;decline;null;0.7334262317802368;
word;relatedness;relatedness;NN;0.7281418903127647;
word;alpha;alpha;null;0.7278858387996714;
word;everyday;everyday;null;0.7222022402805232;
word;revision;revision;NN;0.721270462988922;
word;predictable;predictable;JJ;0.7196597491049441;
word;buffer;buff;NN;0.713979745446225;
word;radical;radical;JJ;0.7139473926664758;
word;biographies;biography;null;0.7092963598435007;
word;NASA;nasa;NN;0.706942073727977;
word;interconnected;interconnect;JJ;0.7060120729917693;
word;standardized;standardise;JJ;0.7054644037983251;
word;insofar;insofar;RB;0.703607990374872;
word;consent;consent;NN;0.7000448923715128;
word;determinant;determinant;NN;0.6998987549656772;
word;Ordinarily;ordinarily;RB;0.6973917109322502;
word;Naturalistic;naturalistic;JJ;0.6971152830783053;
word;Biologists;biologist;NN;0.6961469892598707;
word;variability;variability;null;0.6957931764498507;
word;navigational;navigational;JJ;0.6924894316197853;
word;inevitably;inevitably;RB;0.6904662694464491;
word;unbiased;unbiased;null;0.6893055068124511;
word;denominator;denominator;null;0.6889265357720507;
word;unavailable;unavailable;JJ;0.6886457388134682;
word;accelerate;accelerate;VB;0.6874545425632854;
word;educational;educational;JJ;0.6873994562148504;
word;confusion;confusion;null;0.6865811275760462;
word;prefix;prefix;null;0.685469325505782;
word;duality;duality;null;0.6837567450965404;
word;canon;canon;NN;0.6810282990716282;
word;differentiation;differentiation;null;0.6799029246368569;
word;positively;positively;null;0.6781575311870981;
word;stanford;stanford;null;0.6780898460414558;
word;smoothness;smoothness;NN;0.6759566835032839;
word;def;def;null;0.6756253672655953;
word;calibrated;calibrate;null;0.6751991667107928;
word;organizers;organizer;null;0.6743565549122411;
word;facets;facet;null;0.6740615367638435;
word;reinforces;reinforce;null;0.6738940802148249;
word;governmental;governmental;JJ;0.6704983646608605;
word;interplay;interplay;NN;0.6689934007760149;
word;infrequent;infrequent;JJ;0.6670153107069533;
word;recruit;recruit;VB;0.6636241559431498;
word;diffuse;diffuse;null;0.6618193633246338;
word;narrative;narrative;JJ;0.6605517329510455;
word;stock;stock;null;0.6587969610951867;
word;asterisk;asterisk;NN;0.6566079320477947;
word;geometrical;geometrical;JJ;0.6540012642445326;
word;bibliography;bibliography;null;0.6536674969862677;
word;singular;singular;null;0.6535971065163014;
word;Tax;tax;NN;0.6533140850262212;
word;PRI;pri;NN;0.6492804360102559;
word;desirability;desirability;NN;0.6475525877332072;
word;subtopics;subtopic;NN;0.6468502341033734;
word;confirmation;confirmation;null;0.6464024295186459;
word;quotation;quotation;NN;0.6461048916194967;
word;decentralization;decentralization;NN;0.6453603570055467;
word;photography;photography;null;0.6451986817922901;
word;chart;chart;null;0.6440717240254549;
word;enrichment;enrichment;NN;0.6432920379562282;
word;customized;customize;null;0.6414644947770526;
word;categorical;categorical;JJ;0.6406331665697146;
word;intern;intern;NN;0.639836079766449;
word;undergraduate;undergraduate;JJ;0.6396927120469408;
word;Tao;tao;NN;0.6384107675503831;
word;nouns;noun;null;0.6377968686483574;
word;bytes;byte;NN;0.6360631257193172;
word;divergent;divergent;null;0.6350635165671429;
word;simplistic;simplistic;JJ;0.6339381650870677;
word;Lemur;lemur;NN;0.6337189433593289;
word;artificially;artificially;null;0.6311223628264951;
word;Pi;pi;NN;0.629100619405099;
word;cursors;cursor;NN;0.62880571829921;
word;Gao;gao;NN;0.6286024274826237;
word;synthetic;synthetic;JJ;0.6243498244089131;
word;conjugate;conjugate;NN;0.6238431782238792;
word;optical;optical;JJ;0.6224924375365235;
word;photographs;photograph;NN;0.6214919993749093;
word;minimally;minimally;RB;0.6201498538690124;
word;shim;shim;NN;0.6200667435283662;
word;culture;culture;null;0.617669016195495;
word;negated;negate;null;0.616602777525381;
word;rental;rental;null;0.6162808767148814;
word;Heat;heat;NN;0.6153829773586686;
word;lexicon;lexicon;NN;0.6148400123695934;
word;refute;refute;null;0.6142415495563873;
word;annealing;anneal;NN;0.6141966272116628;
word;affinity;affinity;NN;0.6140122617129753;
word;unimportant;unimportant;JJ;0.6133160479977405;
word;involvement;involvement;null;0.6121475534817312;
word;ethical;ethical;null;0.6114127752580022;
word;manufacturers;manufacturer;null;0.6104488263959756;
word;apparently;apparently;null;0.6098346350958741;
word;discipline;discipline;NN;0.6083501615103201;
word;header;header;NN;0.6050507867893246;
word;supervision;supervision;NN;0.6042086814587951;
word;Paradoxical;paradoxical;JJ;0.6039706216725946;
word;mainstream;mainstream;NN;0.6008018367815634;
word;breadth;breadth;null;0.600074337350339;
word;wage;wage;null;0.5915012842307977;
word;spontaneous;spontaneous;JJ;0.5914911692719954;
word;exemplary;exemplary;JJ;0.5907565651058211;
word;unreliable;unreliable;JJ;0.5904753745244715;
word;expenditure;expenditure;null;0.5902562242346036;
word;grade;grade;NN;0.5882714722680245;
word;unwanted;unwanted;JJ;0.5880763395139267;
word;pollution;pollution;NN;0.5868834233053621;
word;microseconds;microsecond;NN;0.5865994441049838;
word;unsatisfactory;unsatisfactory;JJ;0.585714370074243;
word;imbalance;imbalance;NN;0.584500838410252;
word;gamma;gamma;null;0.5835620885666017;
word;telescopes;telescope;null;0.5796439025439725;
word;Levinson;levinson;NN;0.578146527244222;
word;promotion;promotion;null;0.5777871655167969;
word;solicits;solicit;null;0.5774947017408539;
word;vast;vast;null;0.5764333384458462;
word;Creative;creative;JJ;0.5754951380349017;
word;civil;civil;JJ;0.5744503103503044;
word;underscores;underscore;VB;0.5728349366847658;
word;indictment;indictment;NN;0.5724139299483763;
word;salient;salient;null;0.5723293070137062;
word;unambiguously;unambiguously;RB;0.5722817170826477;
word;Interviews;interview;NN;0.5721968809624717;
word;inferior;inferior;null;0.5715076908586714;
word;mesh;mesh;NN;0.5709810530750005;
word;overemphasize;overemphasize;VB;0.5689481319136519;
word;piracy;piracy;NN;0.5682903437961263;
word;story;story;null;0.5682073359586448;
word;sociology;sociology;null;0.5680304374900368;
word;infinity;infinity;null;0.5668748862117712;
word;confused;confuse;null;0.566066835162902;
word;contiguous;contiguous;null;0.5652775646001931;
word;prohibitive;prohibitive;JJ;0.563591429231846;
word;Bureau;bureau;NN;0.5630987122075419;
word;descriptive;descriptive;null;0.5625953600884966;
word;overly;overly;null;0.562521353193162;
word;CLEF;clef;NN;0.5622503218559124;
word;deteriorates;deteriorate;VB;0.5619036997490958;
word;spearman;spearman;null;0.5618210439810181;
word;interim;interim;null;0.5608987306136625;
word;announcements;announcement;null;0.5608686412983792;
word;brevity;brevity;NN;0.5595381613009046;
word;referent;referent;JJ;0.5591690572743877;
word;modifiers;modifier;null;0.5588019095074921;
word;cameras;camera;NN;0.5587989576439794;
word;inflation;inflation;null;0.5579365508259342;
word;novice;novice;NN;0.5570321601932551;
word;thoroughly;thoroughly;RB;0.5562679712723332;
word;ameliorating;ameliorate;VB;0.5551233486561967;
word;clue;clue;NN;0.5550922896254054;
word;veto;veto;null;0.5520093781489812;
word;suitably;suitably;RB;0.5517563747035126;
word;retention;retention;NN;0.5516431452972047;
word;inter;inter;null;0.551638645914783;
word;motion;motion;NN;0.5510098600076793;
word;operative;operative;JJ;0.5495805878691964;
word;feng;feng;null;0.5485621519561947;
word;uncommon;uncommon;JJ;0.5480978654918128;
word;minority;minority;null;0.5476185672655476;
word;Unemployment;unemployment;NN;0.5468721104375255;
word;Officially;officially;RB;0.5467369249557015;
word;miscellaneous;miscellaneous;JJ;0.5455136317118575;
word;instrumentation;instrumentation;null;0.5451748122327891;
word;plural;plural;NN;0.5398210936547384;
word;backup;backup;NN;0.539385034912156;
word;patent;patent;null;0.5380416331547193;
word;critically;critically;null;0.538006557164481;
word;envisage;envisage;VB;0.5374835654656839;
word;controversy;controversy;null;0.5371290991730102;
word;labor;labor;null;0.5371268073341459;
word;arithmetic;arithmetic;null;0.5365586726882915;
word;presumes;presume;VB;0.5343591606717384;
word;prevails;prevail;VB;0.5337044058087027;
word;preferably;preferably;null;0.5327852568830489;
word;disease;disease;null;0.5318970884408889;
word;prevalence;prevalence;NN;0.5314053961297137;
word;CIA;cia;NN;0.5313626461158099;
word;knowledgeable;knowledgeable;null;0.5295181111891915;
word;vision;vision;NN;0.5293914029668941;
word;threefold;threefold;null;0.5291219453925092;
word;reversal;reversal;NN;0.5276423921290422;
word;drafts;draft;null;0.5275407575063843;
word;contributors;contributor;NN;0.5265133297316051;
word;meaningless;meaningless;JJ;0.5241566302125181;
word;intensifying;intensify;VB;0.5237863342266342;
word;unsupervised;unsupervised;JJ;0.5224417475515533;
word;accompanies;accompany;null;0.5220427794832204;
word;adversely;adversely;RB;0.522023913864333;
word;mutation;mutation;null;0.5219079124741357;
word;perpetrators;perpetrator;NN;0.5218614052644042;
word;Morphology;morphology;NN;0.5202332620883455;
word;directional;directional;JJ;0.5187021547523863;
word;Meyer;meyer;NN;0.5174906509547629;
word;nfl;nfl;null;0.5173697335572668;
word;bovine;bovine;JJ;0.5172570828270965;
word;drawings;drawing;NN;0.5167277688724347;
word;postal;postal;JJ;0.5165543024067111;
word;liberalism;liberalism;NN;0.5160098862463136;
word;teacher;teacher;null;0.5155928004243628;
word;PAR;par;NN;0.5147661002888311;
word;er;er;NN;0.5140068118178838;
word;autos;auto;NN;0.5138948592169157;
word;appreciable;appreciable;JJ;0.5128317135751506;
word;career;career;null;0.5119192056328303;
word;handicapped;handicap;JJ;0.5111301790825001;
word;alerting;alert;null;0.5103501171603532;
word;landmarks;landmark;NN;0.5103186878943703;
word;architects;architect;NN;0.509201068984804;
word;vague;vague;JJ;0.5085332268159458;
word;len;len;NN;0.5073912243739548;
word;deduct;deduct;null;0.5069674997361278;
word;ref;ref;NN;0.5068507850657301;
word;seldom;seldom;RB;0.5067726667567427;
word;adaptability;adaptability;NN;0.5054112035880113;
word;subtypes;subtype;NN;0.5054090019096382;
word;sports;sport;null;0.5053251542644779;
word;enormous;enormous;null;0.5052726010940428;
word;socialism;socialism;NN;0.5044722960137354;
word;attachment;attachment;NN;0.502977953936984;
word;recurrence;recurrence;null;0.5020862637741195;
word;subdivision;subdivision;NN;0.5014288152854978;
word;reliance;reliance;NN;0.5011438998044433;
word;rigid;rigid;JJ;0.5005061166571523;
word;intrusive;intrusive;JJ;0.4997460668942935;
word;closeness;closeness;null;0.49935821867760133;
word;predominantly;predominantly;null;0.4978752235843277;
word;Safety;safety;NN;0.49746118793026844;
word;recorder;recorder;NN;0.49710190122214193;
word;FACTORIAL;factorial;NN;0.4966624420343949;
word;corrupt;corrupt;JJ;0.49540776669718783;
word;morphological;morphological;JJ;0.4927733089405712;
word;progressively;progressively;RB;0.4927419850840189;
word;assessors;assessor;NN;0.4913182012527316;
word;dedication;dedication;NN;0.4909585563729598;
word;redirected;redirect;VB;0.49092328141464026;
word;pointer;pointer;null;0.49037647121588634;
word;anecdotal;anecdotal;null;0.4899337005782482;
word;hourly;hourly;JJ;0.48954356655053644;
word;Syndrome;syndrome;NN;0.48878058067938573;
word;bogus;bogus;null;0.4884150722426869;
word;stimulating;stimulate;null;0.48840311517550417;
word;biology;biology;NN;0.4882255260794394;
word;fig;fig;null;0.4878782957773165;
word;WIG;wig;NN;0.4861722299251459;
word;dialogues;dialogue;NN;0.48603276504745757;
word;prose;prose;NN;0.4827227652724888;
word;redefining;redefine;null;0.4818398776329864;
word;affiliations;affiliation;NN;0.48149937985202357;
word;obviates;obviate;null;0.48141897536805756;
word;workplace;workplace;null;0.4812506948796854;
word;petrol;petrol;NN;0.4802695807657559;
word;adept;adept;JJ;0.47959845281281216;
word;satellite;satellite;NN;0.4780514849724606;
word;conversational;conversational;JJ;0.4776082261697474;
word;obstacle;obstacle;null;0.4770137833805132;
word;trainable;trainable;JJ;0.4749930851336701;
word;definitely;definitely;null;0.47391936221651954;
word;sheets;sheet;NN;0.47370057459987264;
word;enlargement;enlargement;NN;0.4732903914745633;
word;colleague;colleague;null;0.47301999424453445;
word;conclusive;conclusive;null;0.4717186164020503;
word;williamson;williamson;null;0.47154502624764794;
word;counterbalanced;counterbalance;VB;0.4715210987391058;
word;evoked;evoke;VB;0.4697394513570732;
word;exponent;exponent;null;0.4694299126764544;
word;dampen;dampen;VB;0.46939116228150124;
word;income;income;null;0.4689612060008624;
word;newspapers;newspaper;null;0.46712237313378346;
word;transposed;transpose;VB;0.46582279537589844;
word;Verb;verb;NN;0.4655963433691982;
word;spherical;spherical;null;0.46538124773554995;
word;misspelled;misspell;VB;0.4648467420528094;
word;borrow;borrow;null;0.4634798929655857;
word;specially;specially;null;0.46338153800623205;
word;missiles;missile;NN;0.4584275604039482;
word;fusing;fuse;VB;0.458111894560318;
word;translators;translator;NN;0.4566509176591787;
word;beta;beta;null;0.4558456085708592;
word;popularly;popularly;RB;0.4546609821377227;
word;seminal;semin;null;0.45397478027413296;
word;definitive;definitive;JJ;0.4537969546334841;
word;leakage;leakage;NN;0.45333374541008553;
word;singletons;singleton;null;0.4525627394378613;
word;infrequently;infrequently;null;0.4520871281293784;
word;editorial;editorial;NN;0.4510053161821223;
word;french;french;null;0.45035431767016304;
word;consequent;consequent;JJ;0.4496192585541264;
word;underline;underline;VB;0.44737011331790455;
word;epochs;epoch;null;0.4463773771862539;
word;debate;debate;null;0.44581203792553303;
word;reconcile;reconcile;VB;0.4452701533013833;
word;presidential;presidential;null;0.4452140244259304;
word;viewer;viewer;NN;0.44509589950651135;
word;Berger;berger;NN;0.4449900544046191;
word;liberal;liberal;null;0.44497502901497643;
word;enjoyable;enjoyable;JJ;0.4437939210204396;
word;Europe;europe;NN;0.44347970982045887;
word;organic;organic;JJ;0.4433584858175294;
word;Geneva;geneva;NN;0.4429461676403984;
word;catalogue;catalogue;null;0.44206728333861556;
word;Katz;katz;NN;0.44186410485493427;
word;scroll;scroll;null;0.44086495693141725;
word;contingency;contingency;null;0.440782219750911;
word;attorneys;attorney;NN;0.44055872337166696;
word;SURROUNDINGS;surrounding;NN;0.4397422238513346;
word;brochures;brochure;NN;0.4396625637319584;
word;acronym;acronym;NN;0.4383048217090476;
word;stimuli;stimulus;NN;0.4380904130462059;
word;identifiable;identifiable;null;0.43789565830050514;
word;risky;risky;null;0.4365515409113858;
word;photographers;photographer;NN;0.4365478883759467;
word;suffix;suffix;NN;0.43584378152280295;
word;Flynn;flynn;NN;0.43547039207984983;
word;circuit;circuit;null;0.43525070189255743;
word;investing;invest;null;0.4345284848231619;
word;protein;protein;NN;0.43448357435946955;
word;Chinese;chinese;JJ;0.43208571629452214;
word;advisor;advisor;NN;0.43127229189679256;
word;Dole;dole;NN;0.43115369327261704;
word;audience;audience;NN;0.4298964986547475;
word;graduate;graduate;null;0.4292398905871899;
word;vacancies;vacancy;NN;0.4292299810662624;
word;laborious;laborious;JJ;0.428020938761533;
word;Brazilian;brazilian;JJ;0.42783280819341113;
word;unsolved;unsolved;JJ;0.4266710639615918;
word;rotate;rotate;VB;0.42595529379201696;
word;competence;competence;null;0.4258241641811401;
word;popularized;popularize;VB;0.42530870877938304;
word;Desk;desk;VB;0.425215180995505;
word;anonymously;anonymously;null;0.4235879886597028;
word;uncertain;uncertain;null;0.42346963935034065;
word;unrestricted;unrestricted;null;0.42335156260451345;
word;sensibility;sensibility;NN;0.4229743314606221;
word;crafting;craft;null;0.4224757414165614;
word;rarity;rarity;NN;0.42225966975040935;
word;unchecked;unchecked;JJ;0.4219912164921409;
word;numerals;numeral;NN;0.42191377085816156;
word;inspiration;inspiration;NN;0.42183508427084015;
word;evicted;evict;VB;0.42024413189064497;
word;understandable;understandable;JJ;0.42021644200437425;
word;accordance;accordance;NN;0.42006527945201483;
word;hinges;hinge;null;0.41910042368693623;
word;grammar;grammar;NN;0.4182392591355099;
word;pivot;pivot;JJ;0.4175592444783611;
word;terrorists;terrorist;NN;0.4170022053204173;
word;mail;mail;null;0.4163490491876711;
word;tremendously;tremendously;RB;0.41556276564094696;
word;import;import;VB;0.4144340289872133;
word;repertoire;repertoire;NN;0.41262285918924185;
word;verbal;verbal;null;0.4125472431673686;
word;pertains;pertain;VB;0.4121981514348398;
word;brands;brand;NN;0.4113558714670279;
word;attainment;attainment;NN;0.4105695910877685;
word;Melbourne;melbourne;NN;0.4093657445176948;
word;nation;nation;NN;0.40872091732007815;
word;extraordinary;extraordinary;JJ;0.4071595979890217;
word;uptake;uptake;NN;0.40683965273124506;
word;apt;apt;null;0.40458432767732116;
word;astronomy;astronomy;NN;0.4043294844876976;
word;performer;performer;NN;0.40413672544565743;
word;milestone;milestone;NN;0.4036464358921132;
word;analyst;analyst;NN;0.40346637329074464;
word;supplementary;supplementary;JJ;0.4026751421921386;
word;subtitles;subtitle;NN;0.4025996822488185;
word;nbc;nbc;NN;0.4016727181080859;
word;reinforcement;reinforcement;null;0.4004345944777637;
word;spell;spell;null;0.40004392304473;
word;populated;populate;VB;0.399709795914223;
word;err;err;null;0.39902212072589854;
word;prohibiting;prohibit;VB;0.39881001003113076;
word;cornell;cornell;null;0.3976608141249719;
word;progression;progression;null;0.3963157060403302;
word;repetitive;repetitive;null;0.3951943895691357;
word;congress;congress;null;0.3950662706316048;
word;unordered;unordered;JJ;0.39443587675449193;
word;insensitive;insensitive;JJ;0.39409437257079577;
word;interchangeable;interchangeable;null;0.3934408158820086;
word;semi;semi;JJ;0.39294553525184;
word;inclusive;inclusive;JJ;0.39279209010242344;
word;capitalized;capitalize;null;0.3921115091201414;
word;alterations;alteration;NN;0.39211096859584466;
word;developmental;developmental;JJ;0.3920048340370059;
word;quantifiable;quantifiable;JJ;0.39171107807983907;
word;advisable;advisable;JJ;0.3915685670852752;
word;nonstop;nonstop;JJ;0.39126238078023307;
word;unfamiliar;unfamiliar;JJ;0.39046745671056693;
word;interrelated;interrelate;JJ;0.39036926418260326;
word;overwhelming;overwhelm;null;0.39033640762098065;
