SEP=;
type;keyword;lemma;pos;relevance
word;accuracy;accuracy;null;2.422610667547351;
word;algorithm;algorithm;null;2.422200693796892;
word;procedure;procedure;null;2.421625214643674;
word;similar;similar;null;2.4212556718346754;
word;obtained;obtain;null;2.418619602553356;
word;includes;include;null;2.3973439679764783;
word;involved;involve;null;2.3905781083069546;
word;computation;computation;null;2.389664930619821;
word;total;total;null;2.375586127706577;
word;necessary;necessary;null;2.3734334102986065;
word;overall;overall;null;2.368053738406304;
word;approximate;approximate;null;2.3666622757633005;
word;sequence;sequence;null;2.362664991503081;
word;updated;update;null;2.347203297183292;
word;analyzing;analyze;null;2.3470170342327146;
word;designing;design;null;2.346089468433666;
word;parameter;parameter;null;2.3458974398402375;
word;factors;factor;null;2.34349436197628;
word;previous;previous;null;2.3406239681026957;
word;ensure;ensure;null;2.3386355234693825;
word;implemented;implement;null;2.3367635412811167;
word;context;context;null;2.336140742252412;
word;previously;previously;null;2.3350853832571885;
word;model;model;null;2.3339202939736903;
word;concept;concept;null;2.3338741358564588;
word;structure;structure;null;2.3281193981476473;
word;significantly;significantly;null;2.3243162168983806;
word;scheme;scheme;null;2.323796945938173;
word;applies;apply;null;2.3121381417130946;
word;effective;effective;null;2.309612211368808;
word;random;random;null;2.3070721552383477;
word;entities;entity;null;2.294818763630842;
word;assigns;assign;null;2.294728948588206;
word;utility;utility;null;2.285702313584909;
word;present;present;null;2.271442559934469;
word;effectiveness;effectiveness;null;2.264440104537897;
word;outcomes;outcome;null;2.264436536395993;
word;depend;depend;null;2.2638799750279865;
word;framework;framework;null;2.26284813200964;
word;section;section;null;2.2608909290840047;
word;currently;currently;null;2.2584337738290805;
word;vector;vector;null;2.257670056200734;
word;task;task;null;2.256868870328111;
word;efficient;efficient;null;2.2505668180776004;
word;order;order;null;2.2464158464015247;
word;improvements;improvement;null;2.242536067715554;
word;related;relate;null;2.2420697835270307;
word;representation;representation;null;2.2416628482530903;
word;essentially;essentially;null;2.240215464834364;
word;modification;modification;null;2.232560766026467;
word;minimal;minimal;null;2.2299906403369483;
word;efficiency;efficiency;null;2.2277631206674853;
word;different;different;null;2.2262553458425614;
word;preferences;preference;null;2.2135168503918736;
word;prior;prior;null;2.2082959508858364;
word;domain;domain;null;2.2070035712770286;
word;necessarily;necessarily;null;2.204646987277416;
word;requirement;requirement;null;2.203345214568945;
word;theorem;theorem;null;2.2016000089765155;
word;communication;communication;null;2.2001992753370603;
word;approach;approach;null;2.1994599041614973;
word;increasing;increase;null;2.197650424682121;
word;management;management;null;2.1964563904216985;
word;program;program;null;2.1925949462416385;
word;option;option;null;2.1906676930186753;
word;important;important;null;2.1899717042738858;
word;complete;complete;null;2.1882650040477323;
word;enables;enable;null;2.1873861834087918;
word;underlying;underlie;null;2.184597920675452;
word;give;give;null;2.18014062109281;
word;denoted;denote;null;2.1786524714418363;
word;generally;generally;null;2.177855313490079;
word;proof;proof;null;2.175598581034828;
word;goal;goal;null;2.175206013431639;
word;initially;initially;null;2.1737477127276374;
word;policy;policy;null;2.169243180048154;
word;basis;basis;null;2.1658864687562573;
word;input;input;null;2.1604533702784834;
word;indicate;indicate;null;2.15531875028832;
word;demonstrates;demonstrate;null;2.152786699395638;
word;feature;feature;null;2.1527376953301984;
word;unit;unit;null;2.1495398773873977;
word;limitations;limitation;null;2.1482921149356713;
word;maintain;maintain;null;2.144756766915708;
word;desirable;desirable;null;2.1436414393324528;
word;instance;instance;null;2.1390532044178316;
word;generated;generate;null;2.134961328207399;
word;certain;certain;null;2.1333685205233355;
word;distributed;distribute;null;2.131868591502302;
word;knowledge;knowledge;null;2.1253212257406;
word;target;target;null;2.1252094016860585;
word;benefit;benefit;null;2.1237189865667103;
word;scenarios;scenario;null;2.1199020907743975;
word;ratio;ratio;null;2.111548861399057;
word;direct;direct;null;2.1100084681452858;
word;impact;impact;null;2.1100008606685443;
word;consequently;consequently;null;2.1091086160977137;
word;needed;need;null;2.1077712831209947;
word;minimized;minimize;null;2.1066752119071035;
word;participants;participant;null;2.105656718145652;
word;quality;quality;null;2.100061239305749;
word;relations;relation;null;2.0991477888661954;
word;problem;problem;null;2.098672764891232;
word;indexes;index;null;2.098283914394578;
word;implies;imply;null;2.098246346392121;
word;associated;associate;null;2.0948136366195325;
word;focuses;focus;null;2.0911491560429405;
word;general;general;null;2.088407809285434;
word;settings;setting;null;2.087004212737202;
word;restricted;restrict;null;2.085778265262702;
word;incorporating;incorporate;null;2.081911194997999;
word;correlation;correlation;null;2.0815344897972095;
word;profile;profile;null;2.0800021081768643;
word;issue;issue;null;2.077814164639075;
word;items;item;null;2.077557761521698;
word;way;way;null;2.0745987394034406;
word;approximation;approximation;null;2.068519091354643;
word;fact;fact;null;2.067779923433517;
word;allow;allow;null;2.0665145403991247;
word;levels;level;null;2.0651732056617793;
word;error;error;null;2.0632018733881354;
word;according;accord;null;2.0622618074969994;
word;identify;identify;null;2.060766093548883;
word;valid;valid;null;2.0605729396788264;
word;effectively;effectively;null;2.0565263901675204;
word;technical;technical;null;2.055089445747457;
word;combination;combination;null;2.0537206777401185;
word;research;research;null;2.0514981381920427;
word;illustrate;illustrate;null;2.0497237262569006;
word;standard;standard;null;2.0460924854111715;
word;potential;potential;null;2.0458774999542264;
word;conditions;condition;null;2.045817876810745;
word;single;single;null;2.044560575156649;
word;calculate;calculate;null;2.042661932755871;
word;discussed;discuss;null;2.036020416655276;
word;feedback;feedback;null;2.0327652303862394;
word;original;original;null;2.0322911625160174;
word;accurate;accurate;null;2.029450948955456;
word;selection;selection;null;2.027083023512371;
word;scope;scope;null;2.0270544115580345;
word;outputs;output;null;2.0230133213663795;
word;improves;improve;null;2.0197551714733954;
word;relationship;relationship;null;2.0187846278109016;
word;aggregate;aggregate;null;2.01519156433685;
word;situation;situation;null;2.013576002657088;
word;simply;simply;null;2.0130030956935383;
word;event;event;null;2.012591110166756;
word;difference;difference;null;2.010336806338398;
word;positions;position;null;2.0100918478780354;
word;derive;derive;null;2.008973014823833;
word;attempts;attempt;null;2.0070204111597554;
word;cost;cost;null;2.0063180544125148;
word;connections;connection;null;2.004769887808736;
word;form;form;null;2.001169673158121;
word;measure;measure;null;2.0008260810846794;
word;explicit;explicit;null;1.9962389895141341;
word;extension;extension;null;1.9931043617229902;
word;unique;unique;null;1.9906050947640426;
word;facilitating;facilitate;null;1.9880199912224434;
word;dimensions;dimension;null;1.9868968960404336;
word;reduced;reduce;null;1.9832974288092275;
word;useful;useful;null;1.982002517692228;
word;advantage;advantage;null;1.979422807342209;
word;global;global;null;1.9780490905325625;
word;consideration;consideration;null;1.976689775549569;
word;empirical;empirical;null;1.975042038576732;
word;capability;capability;null;1.9709396057072883;
word;vary;vary;null;1.9708736674823117;
word;mode;mode;null;1.9596975605102234;
word;purpose;purpose;null;1.959562380701211;
word;stating;state;null;1.9583707486154251;
word;simplify;simplify;null;1.9546913528851255;
word;allocation;allocation;null;1.9534162995595772;
word;effect;effect;null;1.9517332849343179;
word;integrated;integrate;null;1.9476050259683022;
word;interesting;interest;null;1.9473620220226178;
word;equations;equation;null;1.9424714665853249;
word;perspectives;perspective;null;1.9414942238384223;
word;eliminate;eliminate;null;1.93746244576555;
word;priority;priority;null;1.937434445539797;
word;decreased;decrease;null;1.9361452152736764;
word;feasible;feasible;null;1.9357566714592553;
word;deviation;deviation;null;1.9347474966853728;
word;principles;principle;null;1.9338876042216078;
word;constitute;constitute;null;1.929937935749431;
word;experimental;experimental;null;1.9296922166490629;
word;works;work;null;1.9290839141567977;
word;show;show;null;1.9290437963307783;
word;proceedings;proceeding;null;1.9285477617555586;
word;figure;figure;null;1.928373729013498;
word;behavior;behavior;null;1.9283538260022097;
word;comparing;compare;null;1.9272256469934927;
word;usually;usually;null;1.9263875008283389;
word;utilize;utilize;null;1.9256582640318034;
word;operations;operation;null;1.9251156667470908;
word;transitions;transition;null;1.9226389755326914;
word;arbitrary;arbitrary;null;1.922338486025402;
word;subsequent;subsequent;null;1.921601295600806;
word;complex;complex;null;1.9197599958560403;
word;actions;action;null;1.914708203192082;
word;international;international;null;1.9143293114826059;
word;positive;positive;null;1.9114306942967696;
word;propose;propose;null;1.9037807750185443;
word;described;describe;null;1.9020476192845073;
word;comparison;comparison;null;1.8998519921441708;
word;applicable;applicable;null;1.8997488819747728;
word;developed;develop;null;1.8951231281040368;
word;support;support;null;1.8940587240091213;
word;referred;refer;null;1.89369709210956;
word;bias;bias;null;1.8924780180697982;
word;minimum;minimum;null;1.8902767086608834;
word;regardless;regardless;null;1.8895365421364043;
word;prediction;prediction;null;1.8891296922413825;
word;importance;importance;null;1.8886392000650827;
word;category;category;null;1.8885834322903272;
word;continuous;continuous;null;1.8879446531848378;
word;access;access;null;1.8879378971850236;
word;relevance;relevance;null;1.8844483822620615;
word;specification;specification;null;1.8839914510572306;
word;combining;combine;null;1.8837948450917783;
word;statistical;statistical;null;1.8834120589481471;
word;extent;extent;null;1.8815786009704942;
word;social;social;null;1.881430433587855;
word;details;detail;null;1.8795968177024271;
word;recommendations;recommendation;null;1.8791505505124098;
word;future;future;null;1.877121711109195;
word;crucial;crucial;null;1.8749345993588475;
word;perform;perform;null;1.874176702673676;
word;reason;reason;null;1.8737179970516975;
word;agents;agent;null;1.8734504687638083;
word;sufficient;sufficient;null;1.8713716614334908;
word;activity;activity;null;1.870157851209932;
word;chosen;choose;null;1.8688768733886842;
word;difficult;difficult;null;1.8671409527163234;
word;characteristic;characteristic;null;1.8670422331504866;
word;setting;set;null;1.8644103391359435;
word;locations;location;null;1.8628694413190616;
word;note;note;null;1.8608126525241566;
word;namely;namely;null;1.860754567281045;
word;interfaces;interface;null;1.8594748792410418;
word;theoretical;theoretical;null;1.8565387072604995;
word;directly;directly;null;1.8559737745649454;
word;contribution;contribution;null;1.8536097118825914;
word;correct;correct;null;1.853482474334483;
word;technology;technology;null;1.8525398594035731;
word;part;part;null;1.8497698261786997;
word;interpreted;interpret;null;1.8492095512575553;
word;contrast;contrast;null;1.848801672243824;
word;simple;simple;null;1.8477977937166825;
word;sum;sum;null;1.84723578883215;
word;equivalent;equivalent;null;1.8469603128114471;
word;simultaneously;simultaneously;null;1.846318839355439;
word;motivate;motivate;null;1.8434066882606217;
word;highly;highly;null;1.842919246316687;
word;point;point;null;1.83914940674423;
word;estimating;estimate;null;1.8388075816605596;
word;flexibility;flexibility;null;1.8381473302014517;
word;independently;independently;null;1.8378076828081495;
word;document;document;null;1.832284362710848;
word;correlates;correlate;null;1.8271445454174606;
word;decision;decision;null;1.8270616331793939;
word;observation;observation;null;1.8270363103099703;
word;independent;independent;null;1.8261139174557455;
word;classification;classification;null;1.8261114600964665;
word;desired;desire;null;1.8253520846692106;
word;generalized;generalize;null;1.8231913770625021;
word;expected;expect;null;1.8227947995003788;
word;viewed;view;null;1.822616311547353;
word;adaptive;adaptive;null;1.8212822554478962;
word;partial;partial;null;1.8208197146430454;
word;implicit;implicit;null;1.820213066091376;
word;discussion;discussion;null;1.8190718519492877;
word;computational;computational;null;1.813960112915188;
word;creating;create;null;1.809882882967345;
word;organization;organization;null;1.8095880231312407;
word;list;list;null;1.8045319264381963;
word;fundamental;fundamental;null;1.8041425561888933;
word;equilibrium;equilibrium;null;1.8024939581156985;
word;extensive;extensive;null;1.802053324700994;
word;enhanced;enhance;null;1.801248255293121;
word;possibility;possibility;null;1.8009068322617152;
word;influence;influence;null;1.8004608258405175;
word;external;external;null;1.7993598728384843;
word;number;numb;null;1.7980000292658438;
word;response;response;null;1.7928734611658268;
word;transactions;transaction;null;1.791930650625074;
word;established;establish;null;1.791110788770125;
word;immediate;immediate;null;1.7906845229749238;
word;respective;respective;null;1.788074788998747;
word;critical;critical;null;1.787685369474984;
word;precisely;precisely;null;1.7867301582402004;
word;estimation;estimation;null;1.7854893786554649;
word;coordinates;coordinate;null;1.784445312387338;
word;local;local;null;1.784267944588893;
word;ability;ability;null;1.7826977072550907;
word;competitive;competitive;null;1.7810417819172732;
word;capacity;capacity;null;1.779185850656375;
word;clearly;clearly;null;1.7773072671449888;
word;practical;practical;null;1.7762001210815501;
word;variation;variation;null;1.7742306990754073;
word;simulations;simulation;null;1.773894022497946;
word;constructed;construct;null;1.7737393532294963;
word;formulation;formulation;null;1.7719690166722069;
word;relies;rely;null;1.7711637036714416;
word;means;mean;null;1.771021411347805;
word;reduction;reduction;null;1.7705607590091668;
word;choice;choice;null;1.769577976521258;
word;realistic;realistic;null;1.7632983809834482;
word;reasonable;reasonable;null;1.7604936499819899;
word;gained;gain;null;1.7604864024985742;
word;precise;precise;null;1.7597106916286858;
word;characterizes;characterize;null;1.7582639225234553;
word;entire;entire;null;1.7578740757094575;
word;detection;detection;null;1.7573209540294308;
word;centralized;centralize;null;1.7568742440788174;
word;efficiently;efficiently;null;1.7553663614839137;
word;labeling;label;null;1.7550192423345736;
word;interpretation;interpretation;null;1.754658811532485;
word;relatively;relatively;null;1.7541725275948126;
word;constant;constant;null;1.7538889829575144;
word;actually;actually;null;1.7532476763842846;
word;goods;good;null;1.7523690218047003;
word;logical;logical;null;1.752014587573027;
word;range;range;null;1.7491517582717353;
word;matrix;matrix;null;1.7489220474617229;
word;controlled;control;null;1.7489151386921955;
word;exact;exact;null;1.7456186073811735;
word;scheduling;schedule;null;1.7453975951386267;
word;participate;participate;null;1.7430616524379092;
word;formulating;formulate;null;1.7428860088116414;
word;major;major;null;1.7412513909227796;
word;studied;study;null;1.7407293476024845;
word;overlapping;overlap;null;1.7400197196691325;
word;monitor;monitor;null;1.7397481838676048;
word;description;description;null;1.7315440608574582;
word;differ;differ;null;1.7300049212812239;
word;norm;norm;null;1.7295096959281926;
word;concerns;concern;null;1.7292167606227125;
word;occur;occur;null;1.7275905809478744;
word;personal;personal;null;1.7266905470656941;
word;variance;variance;null;1.7263761833882985;
word;verify;verify;null;1.7260271756495076;
word;marginal;marginal;null;1.7226382937341478;
word;proceeding;proceed;null;1.7225156852132004;
word;change;change;null;1.7215173434455235;
word;similarity;similarity;null;1.7195875119933837;
word;transformation;transformation;null;1.718293387496433;
word;rating;rate;null;1.7182548675597218;
word;resource;resource;null;1.717353268222432;
word;automatically;automatically;null;1.7167414856882188;
word;emphasize;emphasize;null;1.714827659733756;
word;assess;assess;null;1.713342839043038;
word;respectively;respectively;null;1.7126755152139745;
word;manipulation;manipulation;null;1.7120104465640225;
word;weights;weight;null;1.709776636482515;
word;successfully;successfully;null;1.7062024805558216;
word;current;current;null;1.7042451852094158;
word;phases;phase;null;1.7038330525757004;
word;consisting;consist;null;1.7021658438830787;
word;assessment;assessment;null;1.699615136507522;
word;subject;subject;null;1.6940986468919097;
word;summarize;summarize;null;1.6940452889484403;
word;group;group;null;1.6929869619357296;
word;explicitly;explicitly;null;1.6908953349685742;
word;summary;summary;null;1.6892622874434693;
word;guarantee;guarantee;null;1.6863494031871058;
word;formulas;formula;null;1.6805809343382276;
word;solution;solution;null;1.6799483403299587;
word;discrete;discrete;null;1.6790500269398518;
word;consistency;consistency;null;1.677913468393676;
word;individually;individually;null;1.677861960087308;
word;experience;experience;null;1.6770989027105485;
word;development;development;null;1.676798715772727;
word;due;due;null;1.6756568791620978;
word;services;service;null;1.6748030966318448;
word;consequences;consequence;null;1.6745280237091904;
word;final;final;null;1.67215060129766;
word;implications;implication;null;1.672117437220599;
word;modified;modify;null;1.6704081425350963;
word;primarily;primarily;null;1.6697864773368791;
word;additionally;additionally;null;1.6656186898605643;
word;methodology;methodology;null;1.6634050434156382;
word;element;element;null;1.6633399567209104;
word;restriction;restriction;null;1.6615300119821368;
word;requested;request;null;1.6609615837788068;
word;assignment;assignment;null;1.6606885329759227;
word;randomly;randomly;null;1.6606456656980875;
word;effort;effort;null;1.657547882746342;
word;organized;organize;null;1.6574302846790927;
word;obvious;obvious;null;1.6530451524160845;
word;interacting;interact;null;1.6516323487814972;
word;sample;sample;null;1.6514768732396923;
word;affects;affect;null;1.6497119102114037;
word;acceptable;acceptable;null;1.6480198904724814;
word;trends;trend;null;1.647824062187941;
word;configurations;configuration;null;1.6465550354242064;
word;reviews;review;null;1.6458859668543355;
word;statistics;statistic;null;1.6448013916943136;
word;fully;fully;null;1.6428683694595194;
word;primary;primary;null;1.6425448857419025;
word;typical;typical;null;1.6421871990993429;
word;inherent;inherent;null;1.6417672948504263;
word;subjective;subjective;null;1.6405868906353072;
word;suitable;suitable;null;1.640325746752648;
word;exceeds;exceed;null;1.640098361325483;
word;employs;employ;null;1.6391794905147747;
word;allocated;allocate;null;1.638199795734969;
word;equal;equal;null;1.634671614200133;
word;advances;advance;null;1.6330344648517463;
word;threshold;threshold;null;1.6317069651257716;
word;grid;grid;null;1.631608516517519;
word;new;new;null;1.6312658097727784;
word;notation;notation;null;1.631209588573149;
word;submitted;submit;null;1.6306701503557117;
word;successful;successful;null;1.6303519417963634;
word;occurrence;occurrence;null;1.6295333318751384;
word;negative;negative;null;1.6295291568398598;
word;internal;internal;null;1.6285793301553118;
word;accepts;accept;null;1.6282335056962267;
word;optimize;optimize;null;1.6253016198246866;
word;area;area;null;1.624865648736752;
word;graph;graph;null;1.6228302742742415;
word;properties;property;null;1.6223240136512787;
word;able;able;null;1.6187853532154317;
word;common;common;null;1.618768855901575;
word;semantic;semantic;null;1.616412704921096;
word;software;software;null;1.6161210357011901;
word;failure;failure;null;1.6158429109198322;
word;exhibit;exhibit;null;1.6153624490120677;
word;report;report;null;1.6143536082734067;
word;role;role;null;1.6136796571595342;
word;indicators;indicator;null;1.6116983317153841;
word;execution;execution;null;1.6116379320493088;
word;precision;precision;null;1.6109743829530452;
word;dual;dual;null;1.6103496076332249;
word;large;large;null;1.6094445258918821;
word;content;content;null;1.6068868239212997;
word;uncertainty;uncertainty;null;1.6050030612379549;
word;suggests;suggest;null;1.604496122506553;
word;segment;segment;null;1.6043214558991798;
word;environments;environment;null;1.6028388054299394;
word;text;text;null;1.6021592384197028;
word;reference;reference;null;1.6020435127937174;
word;frequently;frequently;null;1.6007770539842419;
word;taking;take;null;1.6005394785097558;
word;recent;recent;null;1.6004432643663775;
word;theory;theory;null;1.6003406686977453;
word;reliable;reliable;null;1.5990636111254122;
word;format;format;null;1.5972080086364753;
word;size;size;null;1.593223013931842;
word;encodes;encode;null;1.592758550876996;
word;extend;extend;null;1.5921513200732043;
word;interval;interval;null;1.590449061023397;
word;patterns;pattern;null;1.5901812229429535;
word;equally;equally;null;1.5886264752377002;
word;protocol;protocol;null;1.587531348906855;
word;accurately;accurately;null;1.5865045215125817;
word;test;test;null;1.5861848436055532;
word;binary;binary;null;1.5848736297861554;
word;source;source;null;1.5823020028884136;
word;conditional;conditional;null;1.5814462708680384;
word;received;receive;null;1.580282342023249;
word;sharing;share;null;1.5799529945998665;
word;sequential;sequential;null;1.579429923775496;
word;intermediate;intermediate;null;1.5793788372538904;
word;organizational;organizational;null;1.578783016241663;
word;deviate;deviate;null;1.5769893621935862;
word;aim;aim;null;1.576847503221394;
word;substantial;substantial;null;1.5762255868154686;
word;respect;respect;null;1.5745193758922829;
word;execute;execute;null;1.5738376209332352;
word;replacement;replacement;null;1.573749006062127;
word;average;average;null;1.5712899035162877;
word;optimum;optimum;null;1.5707436671156914;
word;hierarchy;hierarchy;null;1.5672745821855032;
word;accordingly;accordingly;null;1.56668218398426;
word;operates;operate;null;1.566035383919021;
word;transfer;transfer;null;1.5656239520877377;
word;incentive;incentive;null;1.5651907169657489;
word;numbers;number;null;1.5649697181009907;
word;separately;separately;null;1.5648129505288106;
word;justifying;justify;null;1.5648115883132452;
word;project;project;null;1.5612328256051597;
word;abstract;abstract;null;1.5606853780116468;
word;incremental;incremental;null;1.5595487252657985;
word;predict;predict;null;1.5565681566254832;
word;initiated;initiate;null;1.553811975245166;
word;insights;insight;null;1.5536768161675212;
word;functional;functional;null;1.553139569393894;
word;calculations;calculation;null;1.547818615534915;
word;analyse;analyse;null;1.5458824372212754;
word;traditional;traditional;null;1.5455218680097227;
word;obviously;obviously;null;1.5449660995089443;
word;distinct;distinct;null;1.5436039963915336;
word;dependent;dependent;null;1.5417455825279327;
word;placement;placement;null;1.5410569148315887;
word;containing;contain;null;1.5400812364903378;
word;measurement;measurement;null;1.5398663468558182;
word;success;success;null;1.5389401750465603;
word;locally;locally;null;1.5370466243826504;
word;expectation;expectation;null;1.5366118955186647;
word;deal;deal;null;1.5358128458990858;
word;learned;learn;null;1.5307822818469794;
word;intelligence;intelligence;null;1.5305593861794493;
word;solely;solely;null;1.5292722643553738;
word;fraction;fraction;null;1.5283996714800243;
word;comprehensive;comprehensive;null;1.5281044451726609;
word;degree;degree;null;1.5264257481303636;
word;autonomous;autonomous;null;1.5234505397023885;
word;fails;fail;null;1.522332425231997;
word;consensus;consensus;null;1.5210638971751016;
word;recommended;recommend;null;1.5197571025732952;
word;meaningful;meaningful;null;1.5160742705660728;
word;coefficients;coefficient;null;1.5152934727815488;
word;aggregation;aggregation;null;1.5152372306342115;
word;proportional;proportional;null;1.5145183440249592;
word;coverage;coverage;null;1.5144941639529;
word;question;question;null;1.513099519346612;
word;device;device;null;1.5124949832014243;
word;beneficial;beneficial;null;1.5113784494480695;
word;clients;client;null;1.5105935508948085;
word;stability;stability;null;1.5101980316539716;
word;motivation;motivation;null;1.507925428195321;
word;tend;tend;null;1.5074390252179621;
word;presentation;presentation;null;1.507350738673244;
word;yield;yield;null;1.5072177683757215;
word;essential;essential;null;1.5069737270124886;
word;key;key;null;1.505377069056245;
word;generalization;generalization;null;1.505100860086323;
word;reliability;reliability;null;1.5024437261015007;
word;hypothesis;hypothesis;null;1.50082516185962;
word;offers;offer;null;1.5005642980564322;
word;scale;scale;null;1.4990783994352934;
word;overview;overview;null;1.4972534911238193;
word;approximately;approximately;null;1.4960883138813836;
word;prefers;prefer;null;1.4956922126738375;
word;contributes;contribute;null;1.4951297302384337;
word;practice;practice;null;1.4949209866705115;
word;rational;rational;null;1.4932844341692233;
word;adjusts;adjust;null;1.4928701987835544;
word;completion;completion;null;1.4927811564590774;
word;conforms;conform;null;1.490674335751317;
word;version;version;null;1.4904577628116615;
word;numerical;numerical;null;1.489686086673784;
word;strictly;strictly;null;1.4883031874766472;
word;widely;widely;null;1.4855992971266312;
word;judgment;judgment;null;1.4851847298653833;
word;proposals;proposal;null;1.483348195625648;
word;remainder;remainder;null;1.4826654217304138;
word;cooperation;cooperation;null;1.4780002699062298;
word;durations;duration;null;1.4766631964944623;
word;percentage;percentage;null;1.4766138370782573;
word;abstraction;abstraction;null;1.4761194441347216;
word;manipulating;manipulate;null;1.4759360948016462;
word;easily;easily;null;1.4754856145370712;
word;products;product;null;1.4743541940863665;
word;nature;nature;null;1.473096662546237;
word;integration;integration;null;1.4729603984746877;
word;potentially;potentially;null;1.4725703665716368;
word;comparable;comparable;null;1.4715901070605146;
word;logic;logic;null;1.4713983369435433;
word;links;link;null;1.4676821787572107;
word;known;know;null;1.4672555485543763;
word;advertising;advertise;null;1.4665018627942001;
word;conference;conference;null;1.4661557139322292;
word;proposition;proposition;null;1.4646680055628374;
word;proportion;proportion;null;1.4626529794996441;
word;unfortunately;unfortunately;null;1.46204240873134;
word;avoiding;avoid;null;1.4611721857314062;
word;code;code;null;1.4611054287465484;
word;validation;validation;null;1.4575036572214024;
word;findings;finding;null;1.4574602899147062;
word;separate;separate;null;1.4550792972874595;
word;satisfy;satisfy;null;1.4547228284440856;
word;dependency;dependency;null;1.4526923995003607;
word;structural;structural;null;1.45059634690784;
word;nodes;node;null;1.4501523197182775;
word;theoretically;theoretically;null;1.4491724261487344;
word;omitted;omit;null;1.4491407879449254;
word;institution;institution;null;1.4471230860444892;
word;markets;market;null;1.4466438559544574;
word;commonly;commonly;null;1.4440845010464747;
word;collaborative;collaborative;null;1.4435984486106563;
word;price;price;null;1.4433264237107473;
word;variety;variety;null;1.442390442070066;
word;proxies;proxy;null;1.441897145647971;
word;produces;produce;null;1.441684358745945;
word;inconsistent;inconsistent;null;1.4415011635781823;
word;strategic;strategic;null;1.440284964542331;
word;recorded;record;null;1.4389735587750643;
word;formally;formally;null;1.4383689433475324;
word;introduce;introduce;null;1.4381399642678994;
word;sense;sense;null;1.437992616214097;
word;medium;medium;null;1.4365325572322056;
word;computers;computer;null;1.4360245507105143;
word;capable;capable;null;1.435395321231255;
word;normal;normal;null;1.4331077261721938;
word;processor;processor;null;1.431688547968601;
word;revenue;revenue;null;1.4315234436079347;
word;formal;formal;null;1.430881305786295;
word;spatial;spatial;null;1.4303161562158881;
word;understood;understand;null;1.4293321394841334;
word;sufficiently;sufficiently;null;1.4271250200085124;
